Ticker,Buy Date,Buy Price,Sell Date,Sell Price,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable,Trade Number,RSI,Upper BB,Lower BB,Vol
ADP,2023-05-12,210.75999450683594,2023-06-14,221.5,10.740005493164062,5.095846352764881,33,10.740005493164062,5.095846352764881,Yes,1,44.28411778281898,217.22797981597148,206.17934745453636,2.7621580903587883
ADSK,2023-09-22,204.5500030517578,2023-11-15,217.2100067138672,12.660003662109375,6.189197493634836,54,27.3699951171875,13.514711899949,Yes,2,20.641751708155113,226.83742950047136,204.36356995021222,5.618464887564784
ADSK,2023-08-07,202.52000427246094,2023-08-28,217.22999572753906,14.709991455078125,7.26347577757701,21,14.709991455078125,7.26347577757701,Yes,1,34.81314066761037,220.40409402488783,201.7389067685692,4.666296814079658
AEE,2023-12-18,72.01000213623047,2024-02-22,70.94000244140625,-1.0699996948242188,-1.4859042675765575,66,2.0500030517578125,2.404695661885997,No,3,25.697046530667123,81.1555164506623,72.3032222578338,2.213073548207128
AEE,2023-09-05,78.31999969482422,2023-12-14,81.75,3.4300003051757812,4.379469252478117,100,3.1200027465820312,3.659827268717925,Yes,2,15.862374088392997,80.59173616781275,76.77295423135716,0.9546954841138994
AEE,2023-05-16,85.25,2023-07-14,84.94000244140625,-0.30999755859375,-0.36363349981671556,59,-0.30999755859375,-0.36363349981671556,No,1,16.73315752270186,90.28259322504002,83.40630676885647,1.7190716140458842
AEP,2024-01-19,78.23999786376953,2024-02-16,81.2699966430664,3.029998779296875,3.8726979320381236,28,-2.4899978637695312,-2.7480386789502638,Yes,3,20.324092152536153,84.27828134082635,76.72148901439824,1.8891980816070262
AEP,2023-08-04,82.26000213623047,2023-11-03,80.19000244140625,-2.0699996948242188,-2.5164109422172154,91,-5.519996643066406,-6.09203907502875,No,2,18.167220911124872,86.43859651325603,79.21776335002521,1.8052082908077076
AEP,2023-05-04,90.61000061035156,2023-07-13,87.16000366210938,-3.4499969482421875,-3.807523369388488,70,-3.4499969482421875,-3.807523369388488,No,1,37.6900522847464,91.56345798018121,87.09385555741643,1.117400605691193
AES,2023-08-07,19.799999237060547,2023-11-06,16.6299991607666,-3.1700000762939453,-16.01010201232995,91,-2.520000457763672,-12.05741867827308,No,2,21.214074841720333,22.128352091245862,19.54774272686937,0.6451523410941227
AES,2023-05-17,20.899999618530273,2023-06-16,21.549999237060547,0.6499996185302734,3.1100460784409463,30,0.6499996185302734,3.1100460784409463,Yes,1,25.297699002192815,23.76854979533283,20.241921167191585,0.8816571570353119
AIG,2023-08-16,58.779998779296875,2023-09-13,60.709999084472656,1.9300003051757812,3.283430325377199,28,2.8600006103515625,5.279676402114315,Yes,2,24.564577675476457,61.26560386874803,58.137054593776384,0.7821373187429123
AIG,2023-05-05,54.16999816894531,2023-05-24,55.099998474121094,0.9300003051757812,1.7168180480185684,19,0.9300003051757812,1.7168180480185684,Yes,1,64.11502167594662,52.775968366381115,49.086309236768294,0.9224147824032064
AIZ,2023-06-01,120.83999633789062,2023-07-24,129.77000427246094,8.930007934570312,7.389943897052417,53,8.930007934570312,7.389943897052417,Yes,1,25.212506630579682,132.0908415031187,119.46563508989887,3.1563016033049585
AJG,2023-12-15,220.5500030517578,2024-01-16,235.0800018310547,14.529998779296875,6.58807462173874,32,32.61000061035156,14.49011338286976,Yes,2,16.307214195141086,258.3470403389504,229.05026495890115,7.324193845012319
AJG,2023-10-03,225.0500030517578,2023-11-03,243.1300048828125,18.080001831054688,8.033770977953102,31,18.080001831054688,8.033770977953102,Yes,1,23.587606808062077,235.22246704899632,223.56270598567167,2.914940265831166
AKAM,2023-10-23,103.83999633789062,2023-12-14,117.6500015258789,13.810005187988281,13.29931209073925,52,13.810005187988281,13.29931209073925,Yes,1,21.62693859665646,108.98812731209917,104.04987470206099,1.2345631525095415
ALB,2024-01-12,128.7899932861328,2024-02-28,130.66000366210938,1.8700103759765625,1.4519842173001432,47,9.34002685546875,4.785340304312707,Yes,3,17.226463884309,157.26557398353754,126.55442265952887,7.677787831002169
ALB,2023-09-22,172.14999389648438,2023-12-14,143.5,-28.649993896484375,-16.642460012930307,83,7.4700164794921875,3.8272449840188454,No,2,9.280148108566536,204.6135082148191,167.23931618703637,9.343548006945683
ALB,2023-04-06,195.17999267578125,2023-06-14,231.3000030517578,36.12001037597656,18.50600047719875,69,36.12001037597656,18.50600047719875,Yes,1,15.31190325071205,231.22418101161617,197.7872661319385,8.35922871991942
ALGN,2023-09-11,335.0,2023-12-14,245.0,-90.0,-26.865671641791046,94,-90.0,-26.865671641791046,No,1,26.805904414383534,380.98681053845166,331.93918738635307,12.261905788024658
ALL,2023-05-04,109.97000122070312,2023-09-20,113.97000122070312,4.0,3.6373556020720983,139,4.0,3.6373556020720983,Yes,1,48.87981236359825,114.61270051300033,108.638246294861,1.4936135545348321
ALLE,2023-10-19,99.1500015258789,2023-11-15,106.37999725341797,7.2299957275390625,7.291977424379543,27,7.2299957275390625,7.291977424379543,Yes,1,23.899372673681455,106.68582653171467,99.61928287380292,1.766635914477935
AMAT,2023-10-26,131.11000061035156,2023-11-13,149.0,17.889999389648438,13.645030361044757,18,51.06999206542969,44.98369824235629,Yes,4,25.221966025176812,145.8903262960336,129.7711925638297,4.029783433050973
AMAT,2023-09-18,137.8800048828125,2023-10-13,147.0500030517578,9.169998168945312,6.650709199451445,25,33.17999267578125,29.225749169858968,Yes,3,30.127558358009637,155.40876973241862,137.94847514062823,4.3650736479476
AMAT,2023-07-21,135.22000122070312,2023-07-31,151.92999267578125,16.709991455078125,12.357632971622625,10,24.009994506835938,21.148590473881303,Yes,2,36.92565303637117,147.51951330408335,133.540263002069,3.4948125755035897
AMAT,2023-04-13,113.52999877929688,2023-05-16,120.83000183105469,7.3000030517578125,6.430021254513593,33,7.3000030517578125,6.430021254513593,Yes,1,31.223031436385995,124.8748876915123,111.56964737318498,3.326310079581834
AMCR,2023-04-26,10.739999771118164,2023-07-26,10.130000114440918,-0.6099996566772461,-5.679698972784408,91,-0.6099996566772461,-5.679698972784408,No,1,21.039472575585435,10.836645936741121,10.244274282680266,0.14809291351521395
AMD,2023-06-27,108.56999969482422,2023-12-08,129.5399932861328,20.969993591308594,19.314721976837475,164,32.6199951171875,37.70661693640881,Yes,2,35.521759204785255,131.6230939148046,106.55590693968757,6.266796743779259
AMD,2023-04-26,86.51000213623047,2023-05-11,98.16000366210938,11.650001525878906,13.466652685470082,15,11.650001525878906,13.466652685470082,Yes,1,31.170442869830765,99.8918014259002,84.16419909289864,3.931900583250392
AME,2023-08-18,152.55999755859375,2023-11-15,154.67999267578125,2.1199951171875,1.3896140214431199,89,2.1199951171875,1.3896140214431199,Yes,1,32.370825607763294,161.17730842323493,153.71703666953852,1.8650679384241038
AMGN,2023-09-07,250.5399932861328,2023-09-21,272.07000732421875,21.530014038085938,8.593444006960308,14,21.260009765625,9.231040767223398,Yes,2,46.934442141611314,261.3511573629515,247.13138658236102,3.5549426951476177
AMGN,2023-05-04,230.30999755859375,2023-06-16,230.0399932861328,-0.2700042724609375,-0.11723515058969379,43,-0.2700042724609375,-0.11723515058969379,No,1,26.082659885454177,248.93071037495974,223.0502603892004,6.470112496439835
AMP,2023-08-16,335.6400146484375,2023-12-12,366.1199951171875,30.47998046875,9.081152168544602,118,71.8399658203125,24.88912215023732,Yes,2,22.51955810913931,355.37692503966633,333.2033483978336,5.543394160458175
AMP,2023-04-26,288.6400146484375,2023-06-16,330.0,41.3599853515625,14.329262490489688,51,41.3599853515625,14.329262490489688,Yes,1,24.819164448963036,315.6686347266884,285.5544884422569,7.52853657110789
AMT,2024-01-25,199.38999938964844,2024-03-01,198.89999389648438,-0.4900054931640625,-0.24575229182206504,36,-3.089996337890625,-1.5729174781838926,No,3,32.92261265780709,222.47036873355145,196.63163169369463,6.459684259964202
AMT,2023-08-17,177.64999389648438,2023-10-27,175.5,-2.149993896484375,-1.2102414693789203,71,-2.5999908447265625,-1.3234873428944722,No,2,16.378187816813636,191.58637734500655,175.15034140499347,4.109008985003267
AMT,2023-05-03,196.4499969482422,2023-07-06,196.0,-0.4499969482421875,-0.22906437018716075,64,-0.4499969482421875,-0.22906437018716075,No,1,20.209195880170185,208.43040291657184,190.01857016692423,4.602958187411895
AMZN,2023-09-27,125.76000213623047,2023-12-19,154.39999389648438,28.639991760253906,22.77352995686929,83,28.639991760253906,22.77352995686929,Yes,1,22.30350895756598,147.6907341360585,125.18726726775009,5.625866717077101
ANET,2023-10-27,171.47000122070312,2023-11-02,212.25999450683594,40.78999328613281,23.78841371420476,6,86.49000549316406,55.64563441341572,Yes,3,34.55910811317946,202.4347653055119,175.5432345724178,6.722882683273524
ANET,2023-07-31,153.0,2023-08-02,183.11000061035156,30.110000610351562,19.679738961014092,2,45.70001220703125,29.402312526874436,Yes,2,31.968037440797445,178.94373027264106,150.5662657600738,7.09436612814181
ANET,2023-04-21,155.42999267578125,2023-05-30,171.02000427246094,15.590011596679688,10.030246626337831,39,15.590011596679688,10.030246626337831,Yes,1,28.684363828992502,170.58747501465325,155.2065282812452,3.8452366833520117
ANSS,2023-12-06,282.0,2023-12-26,358.2900085449219,76.29000854492188,27.05319451947584,20,100.82000732421875,32.241766353839544,Yes,4,30.469985308654856,307.3610034668267,280.46499445797804,6.724002252212157
ANSS,2023-09-27,296.25,2023-11-15,299.239990234375,2.989990234375,1.0092794040084387,49,24.529998779296875,7.8445787725317215,Yes,3,21.350467038377573,326.9549430019015,294.93906029399693,8.003970676976142
ANSS,2023-08-04,307.3399963378906,2023-08-31,317.1300048828125,9.790008544921875,3.1854000981241333,27,21.540008544921875,6.888393893205462,Yes,2,15.962943713717621,361.26797994712626,311.88702188392847,12.345239515799456
ANSS,2023-04-26,312.70001220703125,2023-05-30,324.45001220703125,11.75,3.757594992423794,34,11.75,3.757594992423794,Yes,1,23.037392183147347,332.34950342735135,311.58849706092985,5.19025159160538
AON,2023-10-02,323.8999938964844,2024-01-22,311.3399963378906,-12.55999755859375,-3.8777393625415804,112,22.399993896484375,7.147641229607396,No,3,13.501908582103113,342.95276174078316,321.94630442132626,5.251614329864229
AON,2023-07-31,316.6199951171875,2023-08-28,331.94000244140625,15.32000732421875,4.838610182704508,28,34.959991455078125,11.155426089212325,Yes,2,17.158605018996425,346.69223537178425,321.6890573528251,6.250794504739787
AON,2023-05-24,313.3900146484375,2023-06-16,333.0299987792969,19.639984130859375,6.266946364864754,23,19.639984130859375,6.266946364864754,Yes,1,21.010943551130453,338.79709204937984,310.7920375892921,7.001263615021935
AOS,2023-08-21,68.87000274658203,2023-10-11,69.26000213623047,0.3899993896484375,0.5662833949397409,51,12.779998779296875,19.915847193341012,Yes,2,11.297809072977415,74.79382112487119,68.0708387567206,1.6807455920376477
AOS,2023-06-01,64.16999816894531,2023-07-19,76.55999755859375,12.389999389648438,19.308087491335638,48,12.389999389648438,19.308087491335638,Yes,1,27.86664113645776,70.26942455594174,63.51070697481997,1.6896793952804416
APA,2023-09-22,40.560001373291016,2023-12-27,37.2400016784668,-3.3199996948242188,-8.18540330970121,96,-0.06999969482421875,-0.2081465733005456,No,2,24.48074103621734,45.32886749960931,39.634656365136784,1.423552783618131
APA,2023-05-03,33.630001068115234,2023-07-12,36.880001068115234,3.25,9.663990177750367,70,3.25,9.663990177750367,Yes,1,25.980712279470467,40.5110021346548,33.304344773914536,1.8016643401850647
APD,2023-08-04,285.7699890136719,2023-08-31,296.4800109863281,10.71002197265625,3.7477770180212517,27,18.61004638671875,6.620907668904456,Yes,2,23.527578208404876,307.7967976071452,280.9156291506673,6.720292114119469
APD,2023-05-10,281.0799865722656,2023-06-15,288.9800109863281,7.9000244140625,2.8105965531030095,36,7.9000244140625,2.8105965531030095,Yes,1,31.180435598157587,294.0282683535971,275.6937897518716,4.583619650431382
APH,2023-09-22,83.41000366210938,2023-11-15,89.04000091552734,5.629997253417969,6.749786603804581,54,12.590003967285156,17.066564376031433,Yes,2,18.6510883611449,88.9881613358798,83.35502408892489,1.4082843117387245
APH,2023-04-26,73.7699966430664,2023-06-14,80.7300033569336,6.9600067138671875,9.434739095276012,49,6.9600067138671875,9.434739095276012,Yes,1,13.458917087625707,81.4027640002422,73.91174863403515,1.8727538415517637
APTV,2023-08-10,104.77999877929688,2023-12-15,87.73999786376953,-17.040000915527344,-16.262646606266443,127,-18.98999786376953,-18.317737242381902,No,2,24.645106310552947,112.5547388678338,104.26226171200017,2.0731192889584085
APTV,2023-04-06,103.66999816894531,2023-06-13,101.72000122070312,-1.9499969482421875,-1.8809655471049438,68,-1.9499969482421875,-1.8809655471049438,No,1,24.476425058665797,113.91979044251522,103.86520940489689,2.5136452594045817
ARE,2023-08-16,116.30000305175781,2023-11-15,105.30999755859375,-10.990005493164062,-9.449703529477212,91,0.529998779296875,0.45677737212166736,No,2,24.100622075560224,125.23084748662664,114.33394438349053,2.7242257757840247
ARE,2023-05-22,116.02999877929688,2023-07-27,127.55000305175781,11.520004272460938,9.928470562490812,66,11.520004272460938,9.928470562490812,Yes,1,42.78765540317773,120.81044013462144,112.13536980190199,2.1687675831798656
ATO,2023-09-06,112.16999816894531,2023-11-15,113.48999786376953,1.3199996948242188,1.1767849838386337,70,10.400001525878906,9.349156531462096,Yes,2,18.449898298124992,117.3264784002521,111.26650942323424,1.5149922442544674
ATO,2023-06-02,111.23999786376953,2023-07-13,120.31999969482422,9.080001831054688,8.162533266293789,41,9.080001831054688,8.162533266293789,Yes,1,48.010265881336636,116.77365554073472,110.50269943973402,1.5677390252501764
AVB,2023-07-28,187.9199981689453,2023-12-04,176.6699981689453,-11.25,-5.986590096646307,129,1.04998779296875,0.6073506266271157,No,2,22.4901240053008,195.8354142960295,182.82306196129468,3.2530880836837137
AVB,2023-05-25,172.8800048828125,2023-06-08,185.17999267578125,12.29998779296875,7.114754422471443,14,12.29998779296875,7.114754422471443,Yes,1,19.278909070482143,178.5926024165094,167.27251141405702,2.83002275061309
AVGO,2023-09-22,811.239990234375,2023-10-12,876.4299926757812,65.19000244140625,8.035846756342995,20,113.94000244140625,13.355683033282448,Yes,2,41.83335103617055,898.8862080560111,804.9668131842232,23.47984871794698
AVGO,2023-08-10,853.1199951171875,2023-09-01,901.8699951171875,48.75,5.714319237506974,22,48.75,5.714319237506974,Yes,1,24.79514972421262,920.4181383869737,846.4145215251357,18.500904215459506
AVY,2023-10-20,177.27999877929688,2023-11-15,188.58999633789062,11.30999755859375,6.379736933930166,26,23.039993286132812,13.79640316534899,Yes,2,19.835243405514973,187.34798879104622,175.66585398239127,2.920533702163734
AVY,2023-04-26,167.0,2023-07-12,178.72999572753906,11.729995727539062,7.02394953744854,77,11.729995727539062,7.02394953744854,Yes,1,15.29327903971894,181.33639939938553,167.2810139306926,3.5138463671732247
AWK,2023-09-06,136.8699951171875,2023-11-03,127.16000366210938,-9.709991455078125,-7.094317090290295,58,-3.29998779296875,-2.315618497066503,No,2,22.54514726831826,140.58095628119156,134.4880515923436,1.5232261722119853
AWK,2023-05-18,142.50999450683594,2023-07-24,148.9199981689453,6.410003662109375,4.497932712924144,67,6.410003662109375,4.497932712924144,Yes,1,17.735612355565394,149.94821049243058,140.28648189038194,2.4154321505121565
AXON,2023-09-26,190.63999938964844,2023-10-12,220.67999267578125,30.039993286132812,15.75744512290633,16,39.06999206542969,18.48766939237702,Yes,3,14.071993738215397,223.16296430087422,191.2860377743211,7.969231631638285
AXON,2023-07-21,184.9499969482422,2023-08-10,203.80999755859375,18.860000610351562,10.197351133576655,20,9.029998779296875,4.272937444308453,Yes,2,20.256971511058097,200.7812084951723,183.15779602142928,4.405853118435755
AXON,2023-05-01,211.3300018310547,2023-06-20,201.5,-9.830001831054688,-4.651493751896699,50,-9.830001831054688,-4.651493751896699,No,1,40.25794543920119,230.88054227899698,212.73346071172568,4.536770391817819
AXP,2023-09-22,155.0,2023-12-04,172.86000061035156,17.860000610351562,11.522581038936492,73,23.82000732421875,15.291780619428257,Yes,3,23.6974485953387,162.04756492268487,152.91065193522527,2.284228246864898
AXP,2023-07-28,165.2899932861328,2023-09-15,162.02999877929688,-3.2599945068359375,-1.972287881452433,49,5.9600067138671875,3.826158150090566,No,2,32.918438835527965,179.06381856736422,162.5658017939639,4.124504193350078
AXP,2023-04-26,155.77000427246094,2023-06-02,164.99000549316406,9.220001220703125,5.918983737444218,37,9.220001220703125,5.918983737444218,Yes,1,22.858314468481765,165.07463552719372,154.9185300611852,2.539026366502124
AZO,2023-10-24,2434.110107421875,2024-01-17,2676.199951171875,242.08984375,9.945722792565583,85,306.85986328125,12.313749225674673,Yes,2,23.176431068743867,2655.858303753207,2418.921676715543,59.23415675941612
AZO,2023-05-23,2492.010009765625,2023-07-12,2556.780029296875,64.77001953125,2.599107518727088,50,64.77001953125,2.599107518727088,Yes,1,9.610077896792077,2788.2566239004423,2555.833390747995,58.10580828811176
BA,2023-08-25,218.41000366210938,2023-11-14,207.25,-11.160003662109375,-5.1096577423140515,81,4.029998779296875,2.034428216366228,No,2,40.951133137017266,243.79697070029923,219.78202862831407,6.003735517996295
BA,2023-05-05,198.08999633789062,2023-06-05,213.27999877929688,15.19000244140625,7.668232986130208,31,15.19000244140625,7.668232986130208,Yes,1,30.520619585514552,214.71871331083267,196.52928473604234,4.547357143697581
BAC,2024-01-17,31.719999313354492,2024-03-01,34.529998779296875,2.809999465942383,8.858762694737324,44,3.299997329711914,11.947853835776735,Yes,3,18.47562055073665,34.465764520401265,31.93846426225254,0.6318250645371807
BAC,2023-08-16,29.75,2023-11-06,28.559999465942383,-1.1900005340576172,-4.000001795151655,82,0.48999786376953125,1.7740689677080086,No,2,20.32626843869494,32.27063102300527,29.148504833623143,0.7805315473455331
BAC,2023-05-05,27.6200008392334,2023-06-07,29.299999237060547,1.6799983978271484,6.082542892036267,33,1.6799983978271484,6.082542892036267,Yes,1,37.78024378784533,29.92336727766941,26.191322167826197,0.9330112774608038
BALL,2024-01-17,54.81999969482422,2024-02-02,58.810001373291016,3.990001678466797,7.278368662310498,16,9.35000228881836,18.60696972899176,Yes,3,20.563304738493372,58.39652641929353,54.94048720680511,0.8640098031221036
BALL,2023-08-17,55.060001373291016,2023-11-06,51.20000076293945,-3.8600006103515625,-7.010534896615541,81,5.3600006103515625,10.666667881296641,No,2,40.75962725864853,59.53183372928511,53.934473720055706,1.3993400023073503
BALL,2023-04-17,50.25,2023-05-05,59.470001220703125,9.220001220703125,18.34826113572761,18,9.220001220703125,18.34826113572761,Yes,1,41.782871542507344,54.6383057165108,49.37033533573529,1.3169925951938777
BAX,2023-09-06,38.84000015258789,2023-11-16,35.290000915527344,-3.549999237060547,-9.140059791745424,71,-3.549999237060547,-9.140059791745424,No,1,30.520407870481534,42.77983759173259,38.90091230145589,0.9697313225691734
BBWI,2023-09-25,32.68000030517578,2023-12-04,33.66999816894531,0.9899978637695312,3.029369199891769,70,8.579994201660156,26.69568875108186,Yes,3,16.052849592565508,38.68465649316342,32.891514618897126,1.4482854685665731
BBWI,2023-07-17,35.220001220703125,2023-08-07,38.029998779296875,2.80999755859375,7.978414143103348,21,7.589996337890625,23.615421537111757,Yes,2,40.79825977733582,38.70596120467295,34.822987769936425,0.970743358684133
BBWI,2023-05-09,32.13999938964844,2023-05-19,36.91999816894531,4.779998779296875,14.872429589517678,10,4.779998779296875,14.872429589517678,Yes,1,17.87951984671362,36.24192002535371,31.88130308865996,1.0901542341734378
BBY,2024-01-17,71.16000366210938,2024-02-28,79.41999816894531,8.259994506835938,11.607636427419331,42,7.619987487792969,10.30981884756613,Yes,2,15.599027045926988,79.74518298772875,71.92481747003492,1.9550913794234608
BBY,2023-08-23,73.91000366210938,2023-12-04,73.2699966430664,-0.6400070190429688,-0.8659274622267054,103,-0.6400070190429688,-0.8659274622267054,No,1,22.933011831976813,82.47379125410615,72.83048959916533,2.410825413735205
BDX,2023-09-07,266.9800109863281,2023-12-14,242.17999267578125,-24.800018310546875,-9.289091800890242,98,-24.800018310546875,-9.289091800890242,No,1,23.13012906958896,283.64945991637785,266.40807487366123,4.310346260679163
BEN,2023-08-16,26.81999969482422,2023-11-06,24.18000030517578,-2.6399993896484375,-9.843398283699125,82,-1.9300003051757812,-7.667859750995902,No,2,12.134752906024502,29.479528602109546,26.183163849367503,0.8240911881855113
BEN,2023-05-03,25.170000076293945,2023-06-07,25.8799991607666,0.7099990844726562,2.820814788718893,35,0.7099990844726562,2.820814788718893,Yes,1,24.652826115738165,26.725333974273184,24.58900375613453,0.5340825545346627
BF-B,2023-12-07,54.130001068115234,2024-03-01,59.939998626708984,5.80999755859375,10.733414823477759,85,3.639995574951172,5.770443039459741,Yes,3,26.710258576775118,61.6046723032382,54.96596787925691,1.659676105995322
BF-B,2023-08-18,67.41000366210938,2023-11-06,59.560001373291016,-7.850002288818359,-11.645159267704926,80,-2.170001983642578,-3.4400791386379956,No,2,25.224106830957638,71.28642167978796,67.40935468739954,0.969266748097108
BF-B,2023-05-17,63.08000183105469,2023-07-20,68.76000213623047,5.680000305175781,9.004439030278343,64,5.680000305175781,9.004439030278343,Yes,1,33.12867147085964,64.76579454892082,62.42083875186042,0.5862389492651016
BG,2023-12-21,101.58999633789062,2024-02-22,92.62999725341797,-8.959999084472656,-8.819765141708931,63,-5.599998474121094,-6.1531681602848485,No,3,26.28458606148483,109.63045079395212,100.22373545482716,2.3516788347812367
BG,2023-09-27,109.31999969482422,2023-11-24,109.80000305175781,0.48000335693359375,0.43908100830000246,58,3.3600006103515625,3.691902572776634,Yes,2,34.293636237833596,114.85915145284605,107.57717972391177,1.8204929322335712
BG,2023-04-26,91.01000213623047,2023-05-26,93.88999938964844,2.8799972534179688,3.1644843267962757,30,2.8799972534179688,3.1644843267962757,Yes,1,33.001882380935484,95.76384996880726,88.833069281681,1.7326951717815653
BIIB,2023-10-26,248.41000366210938,2023-12-12,247.5500030517578,-0.8600006103515625,-0.34620208432561633,47,-34.88999938964844,-11.688050064733945,No,2,13.624591209621698,272.57844354783316,244.06155584181528,7.129221926504469
BIIB,2023-05-26,298.510009765625,2023-10-10,264.4800109863281,-34.029998779296875,-11.399952318522088,137,-34.029998779296875,-11.399952318522088,No,1,29.979909670685046,319.4060020379508,297.77799759583826,5.407001110528148
