,Ticker,Buy Date,Buy Price,Buy P/E Ratio,Buy Fwd P/E Ratio,Buy P/B Ratio,Buy RSI,Buy Upper BB,Buy Bollinger %b,Buy Lower BB,Buy vol,Buy Z Score,Buy MACD,Buy VWAP,Buy OBV,Buy Stoch,Buy Awesome Oscillator,Buy Ultimate Oscillator,Buy TSI,Buy Acum/Dist,Sell Date,Sell Price,Sell P/E Ratio,Sell Fwd P/E Ratio,Sell P/B Ratio,Sell RSI,Sell Upper BB,Sell Bollinger %b,Sell Lower BB,Sell vol,Sell Z Score,Sell MACD,Sell VWAP,Sell OBV,Sell Stoch,Sell Awesome Oscillator,Sell Ultimate Oscillator,Sell TSI,Sell Acum/Dist,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable
1,COO,2023-08-11,94.1,68.22069,25.043037,2.55429,16.551969247891535,99.61825150432621,-0.18511704202726112,94.48174849567378,1.2841257521631058,-2.671077964305418,-0.5585165668083348,96.62225448748438,-15230400,9.76027397260286,-0.5248529411764622,43.60718203822116,-0.7782529051007155,6429168.294059021,2023-12-14,89.59,68.22069,25.043037,2.55429,81.58091623486655,89.12219286131742,1.35685989560216,81.10280713868258,2.004846430658708,3.340654873899488,0.5192440859082874,85.65343937794245,-18868800,77.66990291262144,2.898323529411755,61.25114500950239,20.63095803762224,-948495.7168840232,-4.509999999999991,-4.79,125,4.90000000000002,5.45,No
0,CPRT,2023-08-18,42.93,40.492855,34.993828,8.028607,40.18480595426305,45.2093812598623,0.14115941411591718,43.103618740137705,0.5264406299311473,-1.3990181572731681,-0.11843557931304838,43.98786839082641,66107600,28.054298642534132,-1.0174117647058836,48.666656274285664,-12.528965120144104,24804134.90536497,2023-08-24,45.3,40.492855,34.993828,8.028607,39.575696872443615,45.069371412680304,0.05603272260448978,42.89362858731969,0.5439357063401542,-1.7309030994395205,-0.009279137866917503,43.859249934606765,73842100,9.230769230769303,-0.8702058823529413,43.11704575268039,-8.99978422162708,27794722.666062307,2.3699999999999974,5.52,6,2.3699999999999974,5.52,Yes
1,CPRT,2023-09-27,43.04,40.492855,34.993828,8.028607,36.92893766271249,45.89610414128289,0.11040702933135735,42.6608958587171,0.8088020706414498,-1.518913025316182,-0.18624666777631207,44.07947083983817,98619000,14.285714285714246,-0.8972058823529494,38.332280709022974,-10.063833450154933,28303823.06839318,2023-10-11,45.81,40.492855,34.993828,8.028607,79.12374073500393,45.93595507999724,1.0690265551431324,42.01704492000276,0.97972753999862,2.218473923886082,0.32233095244400006,43.832284237466475,120175100,98.94179894179898,0.6540000000000035,67.83634544271185,7.423216827084492,40553883.03560392,2.770000000000003,6.44,14,5.140000000000001,11.97,Yes
2,CPRT,2024-01-04,46.72,40.492855,34.993828,8.028607,19.273564565127998,50.15780588007125,-0.02187161925520676,46.67019411992875,0.8719029400356245,-2.034630138909175,-0.2925427042136178,48.49096778162526,103567900,0.0,-1.2374705882352899,32.053399681996,-7.491808423298105,27925214.042870983,2024-02-07,50.85,40.492855,34.993828,8.028607,74.58970002611427,50.777588670447756,1.0321407770233038,46.898411329552246,0.9697943352238766,2.0746666864531966,0.24678984235037904,49.139812200374266,119983500,88.13559322033896,1.3920294117647103,68.14783180218204,15.02087933550956,64273662.63733117,4.130000000000003,8.84,34,9.270000000000003,21.59,Yes
0,GLW,2023-08-16,31.65,47.867645,15.069444,2.310641,12.605695619761804,33.70267043902462,0.0024512766564807214,30.867329560975385,0.7088352195123088,-1.9398020331806143,-0.17888559740339804,32.862968237431545,4379800,-29.249011857707433,-1.5398235294117697,-16.81747359416954,-22.997433363900964,-1592219886.0562274,2023-11-15,28.65,47.867645,15.069444,2.310641,79.98987068051869,28.050898528811693,1.1673173907518912,25.59710147118831,0.6134492644058465,2.601682148149283,0.3081891093724948,27.33323635197151,-36999800,72.69503546099293,-0.18108823529411566,16.713775215211108,-10.84834420318948,-2142469511.4570117,-3.0,-9.48,91,-3.0,-9.48,No
0,CPAY,2023-07-28,248.09,0.0,0.0,0.0,31.271605185271014,262.3878017175981,0.09369147344597469,245.4151982824019,4.24315085879905,-1.5840822595457744,-1.9116817912606519,254.64994825086924,-125600,11.472785485592357,1.5080882352941103,41.27306367426423,11.995494810894392,3316046.463760152,2023-08-11,267.46,0.0,0.0,0.0,71.86611437268728,266.34234921728057,0.9832985650130569,238.6166507827194,6.931424608640294,1.8842446881294201,1.4754956047886787,253.15277204220658,1152700,77.92501616031032,3.589941176470603,62.203103474794524,14.64368662470273,4212516.383312753,19.369999999999976,7.81,14,19.369999999999976,7.81,Yes
1,CPAY,2023-09-27,262.66,0.0,0.0,0.0,16.771941099791846,279.8519728957958,-0.27744699598472167,263.16202710420407,4.172486447897934,-3.031046393541049,-2.0902407944406196,270.834076445057,1411700,11.004566210045759,-1.6403235294117167,32.901097782381484,4.013274557352219,2847475.9668341014,2023-12-01,239.96,0.0,0.0,0.0,84.94361264554936,244.36664532396992,1.3994600988797217,225.0843546760301,4.82057266198495,3.5067410420568743,2.362307215977271,236.54011654020212,5758600,99.1848991848992,2.5119411764705717,69.12275648110298,0.4843362726669978,2189040.2308418853,-22.700000000000017,-8.64,65,-3.330000000000041,-1.34,No
2,CPAY,2024-02-09,268.12,0.0,0.0,0.0,35.61674504198879,304.0029408210134,0.08649195125469601,270.11405917898657,8.4722204105067,-1.6121511644174902,-3.1439794979306113,284.30552186076625,10229300,36.06933469283704,-1.9837941176470508,44.537309803228005,5.568849902314042,6301972.842067298,2024-03-08,293.0,0.0,0.0,0.0,78.85719203599653,291.41276015685673,1.112992132668773,264.5612398431432,6.7128800784283955,2.3898833008433478,1.9884369905426724,282.1830656422369,13149800,87.87982246500508,5.3546470588235024,45.50696358248765,7.632407771566481,6766136.254794844,24.879999999999995,9.28,28,21.549999999999955,8.69,Yes
0,CTVA,2023-07-11,53.93,44.246155,16.72093,1.6110692,31.78251928862052,58.6606427432123,-0.10233626157514171,54.37335725678772,1.0718213716061449,-2.3483390671975846,-0.3044664118726641,56.37257537027431,-16475800,15.465729349736412,-0.7541176470588198,23.589019822675812,-5.912206766040338,-213773362.5833134,2023-09-15,52.51,44.246155,16.72093,1.6110692,74.11466325195684,52.380937275512125,0.9714587109243751,48.15806272448789,1.0557186377560586,1.838084438979449,0.44766669342791643,51.08180581855587,-37071000,73.90350877192985,-0.23132352941176748,29.17346000971895,-6.925538798751766,-441211610.93839955,-1.4200000000000017,-2.63,66,-1.4200000000000017,-2.63,No
1,CTVA,2023-10-24,48.45,44.246155,16.72093,1.6110692,26.05178265004082,51.49551010076979,-0.08079348065527132,48.310489899230205,0.7962550503848973,-2.264349845101083,-0.11228562746231324,49.83395147582258,-62032500,15.824175824175809,-0.5802352941176352,24.702284585965725,-12.544616220406974,-506653816.78843963,2023-12-20,47.78,44.246155,16.72093,1.6110692,54.04724009917621,47.57708109931541,0.724487675445383,43.56891890068458,1.0020405496577072,0.8752140822041474,0.3677580279464988,45.85108879650967,-25265700,59.81308411214957,0.5358529411764721,38.83009516597013,-1.4407856472272769,-594932743.2337868,-0.6700000000000017,-1.38,57,-2.0900000000000034,-3.88,No
2,CTVA,2024-01-18,44.69,44.246155,16.72093,1.6110692,12.392246829571576,49.14546927539095,-0.06123767131838611,44.498530724609054,1.1617346376954736,-2.1881072643599166,-0.3475488965636666,46.49323406522408,-47244000,4.402515723270455,-0.832382352941174,24.247305523037088,-11.347020351198436,-617667614.5387255,2024-02-02,54.3,44.246155,16.72093,1.6110692,81.16196017178416,51.38035062860216,1.1673175506927678,41.41064937139784,2.4924253143010784,2.6016827717136137,0.816587304444752,47.79548925715562,-47448700,64.50909090909094,2.2459117647058804,52.62894106910691,18.44748009417464,-639407456.9801525,9.61,21.5,15,7.519999999999996,13.94,Yes
0,CSGP,2023-07-27,84.53,104.01087,75.94445,5.3214326,16.36580568439662,94.1051488509775,-0.31431629721781634,83.32585114902248,2.694824425488755,-3.1747893922433557,-1.1176294383609882,88.16117907650768,29064900,0.7358953393295452,0.912911764705882,35.20983133572234,8.069276681278733,6207830.8084854195,2023-11-15,83.05,104.01087,75.94445,5.3214326,75.2594910205563,82.81424029518736,0.974164931459942,68.16775970481264,3.6616201475936836,1.848635228984199,1.0640858345066708,76.2136715418039,32555300,88.42177808407999,2.9511176470588225,64.42533398517234,10.703936098642236,13572661.341539465,-1.480000000000004,-1.75,111,-1.480000000000004,-1.75,No
0,COST,2023-08-18,546.92,46.93599,41.345802,15.353175,23.40790467807335,554.2890804818312,-0.10518525903592614,532.0669195181688,5.555540240915618,-2.35944650413325,-2.5232337306151083,551.5460728943707,41579300,-49.96168582375461,4.707617647058896,-7.1410689963652425,10.696130251234552,-678069394.0938903,2023-09-15,565.33,46.93599,41.345802,15.353175,55.38409966808565,550.7345888317622,0.7694959437779043,514.7734111682379,8.990294415881086,1.0506886163053737,1.8449244780616052,545.6113911034477,48733000,27.039904705181744,7.502529411764613,6.660782603309188,12.292576563031414,-794104232.490221,18.410000000000082,3.37,28,18.410000000000082,3.37,Yes
0,CTRA,2023-06-02,23.26,13.089201,9.482993,1.6058058,44.657634967198526,25.51711407354519,0.271081700501027,22.547885926454814,0.7423070367725941,-0.8924878347919506,-0.16193846760291664,24.397767016415568,-52006800,13.939393939393963,-1.307970588235296,-10.72762931932239,-4.257085758433803,-732387323.9650786,2023-07-12,26.43,13.089201,9.482993,1.6058058,81.30074603699842,25.779769748064172,1.0520336469991172,22.883230251935824,0.7241348740320869,2.1522233714861025,0.20178541306577502,24.7018638245157,6006200,74.26710097719872,0.8792352941176453,19.619778498829127,16.171289939700248,-1104139161.5968018,3.169999999999998,13.63,40,3.169999999999998,13.63,Yes
1,CTRA,2023-09-21,27.01,13.089201,9.482993,1.6058058,16.414724701371256,28.58687966804439,-0.3267659009294834,26.37612033195561,0.5526898340221947,-3.223326883064146,-0.24273079138656825,27.78868034217023,2923500,-9.859154929577505,-0.4022941176470596,-16.567747669676148,-3.7247914284625425,-1722082976.8695908,2023-10-16,29.1,13.089201,9.482993,1.6058058,80.91572929078919,28.86007585877753,0.9907049946464567,24.71292414122247,1.0367879293887656,1.9131202667158405,0.3034448064049051,27.177223609195345,28233900,85.60411311053987,0.9266764705882302,35.41967632895124,11.560861171099729,-1851976933.1008713,2.09,7.74,25,5.259999999999998,22.61,Yes
2,CTRA,2023-12-06,25.19,13.089201,9.482993,1.6058058,12.58096703956602,27.298407334249852,-0.2162990138712123,25.029592665750144,0.5672036671249269,-2.792647671036871,-0.13370571169456263,26.09479686053919,-17679800,-3.765690376569185,-1.3129117647058806,-5.413726616343957,-27.46520331566103,-2226347092.697018,2024-02-22,25.81,13.089201,9.482993,1.6058058,81.53347440689518,25.8425339120741,1.1264925657471256,23.334466087925907,0.6270169560370472,2.4425176787555793,0.22331166757167822,24.699595132488305,10480400,90.53030303030303,0.19061764705882567,43.18399413268033,3.5079115853133147,-2495268912.752701,0.6199999999999974,2.46,78,5.8799999999999955,25.28,Yes
0,CCI,2023-07-21,107.3,29.479769,39.08046,6.93736,28.293503036402143,114.42561606129432,0.006566484330643373,102.43138393870571,2.998558030647151,-1.9237580000261176,-0.7763507305606246,110.49529429005398,-11203100,-3.71106693174289,-3.2100882352941085,-2.22025934262977,-10.059722427520777,-887267405.7854545,2023-11-29,112.21,29.479769,39.08046,6.93736,93.12837933612968,109.94184126170177,1.1420298783404856,87.21715873829822,5.681170630850887,2.503093274962972,1.2834475500378266,103.78857621128303,-20137900,84.26866990720282,10.926323529411775,28.06477467771442,43.432030693518755,-1936901425.3159153,4.909999999999997,4.58,131,4.909999999999997,4.58,Yes
1,CCI,2024-01-17,109.16,29.479769,39.08046,6.93736,14.659968071035777,116.0005401155752,-0.23051513847087782,108.54145988442477,1.86477005778761,-2.848072328178113,-1.0355916791974338,112.67097248368518,-46117800,-4.028925619834713,-2.6090294117646806,-10.738494289919542,4.131223032259137,-2186742502.5153704,2024-03-05,112.41,29.479769,39.08046,6.93736,64.34912309502678,110.58017242654415,0.9337845705370582,102.80582757345587,1.9435862132720718,1.6912035995903945,0.6525628261315481,107.91344963071161,-30361200,54.82954545454551,2.2350882352941,20.348914271264757,4.461779727579521,-2305492279.92718,3.25,2.98,48,8.159999999999997,7.6,Yes
0,CSX,2023-07-24,32.37,19.432432,16.415525,5.804941,28.079696760911162,34.108438749164925,-0.07213185790643373,32.294561250835066,0.453469374582464,-2.2305806228509826,-0.18458352591216914,33.11369742978899,53508800,15.517241379310319,0.03320588235294508,13.744884953354315,5.8792984224329805,-1262319243.8347306,2023-10-11,31.93,19.432432,16.415525,5.804941,71.49640095204101,31.414363260445874,1.0023316858880353,30.03163673955413,0.34568163022293513,1.9584494540927408,0.10786064331585439,30.772286529789405,6760000,69.54314720812174,0.3180588235294124,32.282329366840024,5.046381916083798,-2113474097.7137618,-0.4399999999999977,-1.36,79,-0.4399999999999977,-1.36,No
1,CSX,2023-10-25,29.51,19.432432,16.415525,5.804941,21.586048955313572,31.66040207735617,-0.049630209072031424,29.487597922643833,0.5432010386780843,-2.1428530454077785,-0.16790475149501793,30.747078125166446,-69121300,12.203389830508458,-0.4613529411764752,7.145953363575553,-9.657504583390363,-2268783667.3918276,2023-11-20,31.5,19.432432,16.415525,5.804941,82.47130599691579,31.68995823291752,1.0667736114484017,28.637041767082493,0.7632291164587568,2.2096903323408914,0.21626676184188115,30.627463806654017,-48082400,90.14598540146,0.7235294117647051,38.49635471497112,13.32474667474591,-2438958201.1776066,1.9899999999999984,6.74,26,1.5500000000000007,4.79,Yes
0,CMI,2023-08-04,243.0,58.532948,14.485851,4.839294,18.207310613870987,263.35843794820534,-0.2777989211450651,238.08356205179467,6.318718974102664,-3.0324184504060967,-2.830696755752032,253.37099522533688,6928300,-12.738214643931817,5.185058823529431,4.423614475454369,13.900586350205305,-175805575.73357832,2023-12-05,230.71,58.532948,14.485851,4.839294,66.19269414931736,229.63518903434672,0.8702225089926136,212.20681096565326,4.35709451717337,1.4433930627880787,0.9466890719045482,224.6271923700329,4875500,62.84965034965034,4.873911764705895,22.24962041681197,13.611604247243783,-288208978.81578594,-12.289999999999992,-5.06,123,-12.289999999999992,-5.06,No
1,CMI,2024-01-18,232.78,58.532948,14.485851,4.839294,28.070229322533606,243.25421688330468,0.0379169177732603,231.09678311669532,3.039358441652333,-1.8015315090717898,-1.2941017952832952,236.4757284537459,5436100,12.884455527846907,-1.0359705882352728,21.359754819449986,3.02186428037052,-301321386.53737026,2024-02-07,252.89,58.532948,14.485851,4.839294,63.27826689086772,248.16404107408172,0.9342551178747494,226.8709589259183,5.323270537040859,1.6930381308423839,1.0852977862968052,238.80439163660122,6115700,75.8725341426404,5.10535294117642,43.230659866764235,16.45435690483127,-307324855.6783661,20.109999999999985,8.64,20,7.819999999999993,3.22,Yes
0,CVS,2023-08-18,66.8,11.338486,7.98259,1.2357658,14.475676300984162,77.43561405527204,-0.1957991024126617,67.43238594472795,2.500807027636019,-2.712724302607555,-0.9750938525192174,71.2730068698278,13259100,8.072100313479638,-1.631205882352944,-0.4546770965976267,-7.324265411425772,-2317512209.2441797,2023-12-06,71.42,11.338486,7.98259,1.2357658,80.16396786418161,71.00865539515898,1.3392862426986596,65.250344604841,1.4395776975794954,3.2721401616045043,0.43302531146155326,69.11975115546733,37882200,80.23560209424095,0.6474705882352794,37.13319446230974,6.109834485478322,-3138309974.384061,4.6200000000000045,6.92,110,4.6200000000000045,6.92,Yes
1,CVS,2024-01-19,73.25,11.338486,7.98259,1.2357658,18.60800238316135,82.08038960508004,-0.07196218713802047,73.70161039491994,2.0946948025400274,-2.2299191244165675,-1.0031317369619992,78.45435622964776,12769000,6.523765144454824,-0.652794117647062,15.2784487522589,7.6361157492314495,-3428243289.647721,2024-03-21,78.59,11.338486,7.98259,1.2357658,69.21582999457186,79.11924808297805,0.8786209650997264,72.63475191702194,1.6211240414890289,1.4761362725840468,0.40285021621763356,75.79848462752872,29430900,87.07964601769906,1.8401470588235327,67.14233622813613,15.14658444776011,-3402063073.8634543,5.340000000000003,7.29,62,9.960000000000008,14.91,Yes
0,DHR,2023-10-03,212.68,44.21239,28.845266,3.4523265,33.54218586896653,228.70322275582595,0.0702834859220187,213.76777724417406,3.733861377912978,-1.6753433957145165,-0.9476896922300506,220.64991463584028,43623055,27.870370370370292,-6.909235294117622,32.69859051977182,-15.528308408982557,-136576481.86682683,2023-11-22,218.92,44.21239,28.845266,3.4523265,86.918942201727,218.98564542047518,1.0614104199147587,179.90635457952482,9.769822710237596,2.1887807623767994,3.3932733919752143,205.6138034949418,46357655,96.34641407307177,9.455294117647071,61.74900378991929,10.967136943756483,-156129829.63005194,6.239999999999981,2.93,50,6.239999999999981,2.93,Yes
0,DRI,2023-08-07,162.99,18.559202,16.45634,8.790605,42.93480661045262,168.8925099373175,0.21117185571880506,158.2944900626825,2.64950496865875,-1.1260594093206473,-0.9591934625930905,166.47644527857864,3678600,-11.759425493716087,-1.8827941176470517,-10.013839710492395,0.6109347793301112,-416142745.32396305,2023-11-06,149.77,18.559202,16.45634,8.790605,76.95385249789737,148.1685388930309,0.9346113258904392,131.1704611069691,4.249519446515453,1.694426885351546,1.3076131822255215,143.47929803971059,-1604400,63.51236146632571,5.113441176470587,17.478496822436988,15.04162860973303,-650186778.2653759,-13.219999999999999,-8.11,91,-13.219999999999999,-8.11,No
1,DRI,2024-01-16,156.53,18.559202,16.45634,8.790605,27.133789016853186,164.04900455465202,0.004398740090423599,155.728995445348,2.0800022773260065,-1.9322094229467484,-0.8601122621780932,160.52650992135466,1419100,10.338517840805101,-1.761411764705855,16.963015713147165,4.948561464812682,-739810246.7982453,2024-02-02,166.39,18.559202,16.45634,8.790605,71.17117900215737,165.37006020630872,0.9905546080410597,154.84893979369127,2.6302801031543654,1.9125339517898334,0.5357725894577576,160.89093932936535,6648700,82.01892744479491,2.122647058823503,28.16758352502267,17.56066756159903,-747703338.0299827,9.859999999999985,6.3,17,-3.3600000000000136,-2.06,Yes
0,DVA,2023-09-08,95.44,18.094467,13.301588,11.276703,29.065229620611788,108.28250640792807,0.034394269998065434,94.93349359207194,3.3372532039640292,-1.815265318437403,-0.8107495536984284,99.99077118137167,3516700,9.120171673819689,-4.418911764705868,33.39463372950922,-16.980282850696046,2197450.602447113,2023-11-09,84.87,18.094467,13.301588,11.276703,74.70001408992663,84.26603816586672,1.016956070267625,72.89596183413326,2.8425190829333618,2.015465800879663,1.4769551172342767,80.55288222470983,-3664200,66.41622839969949,-2.2471764705882435,55.41344901620535,-14.270261494645235,3585211.5738829495,-10.569999999999993,-11.08,62,-10.569999999999993,-11.08,No
0,DAY,2023-09-21,67.5,0.0,0.0,0.0,9.734474295911482,76.41282246878912,-0.2399733430565193,67.87817753121088,2.1336612343945602,-2.8849471981650665,-0.8263066675948216,71.7980368974266,-8544500,2.0533880903489603,-1.4343529411764564,29.768042635118544,-6.313518080965929,1224254.3853765065,2024-01-24,70.19,0.0,0.0,0.0,67.89573128982661,69.4967753378678,0.8883477415566656,62.69122466213222,1.701387668933895,1.5140582284895356,0.5137473628881772,65.98405511644698,713300,75.37212449255757,0.4519411764705836,70.98609869192771,2.63864667158644,7981481.073708471,2.6899999999999977,3.99,125,2.6899999999999977,3.99,Yes
0,DECK,2023-08-25,523.99,31.351517,28.612265,10.578533,21.17140083328438,574.7946607005745,-0.12724534750517805,526.8583392994256,11.984080350287222,-2.445452562348486,-4.806802133717663,550.103422182439,1597700,7.814647555468316,-5.829323529411795,44.136213820102746,-0.38033833022308544,3046174.626509764,2023-10-30,580.2,31.351517,28.612265,10.578533,83.25976500788104,560.8309954177704,1.248896957899613,457.63200458222957,25.799747708885203,2.9197378536402314,8.488817612625983,527.6972016857999,3460100,91.31698455949132,13.043735294117596,61.00922133554633,9.24824438679357,3120820.4867523224,56.210000000000036,10.73,66,56.210000000000036,10.73,Yes
1,DECK,2024-01-02,664.85,31.351517,28.612265,10.578533,33.681230853251236,720.6717078571623,0.0813977519938638,669.2492921428375,12.855603928581223,-1.6320120094362112,-8.001227748373225,696.7994654947532,7621500,16.38762049720963,7.917911764705877,44.653517835700654,18.298958583793183,6398195.4399136,2024-01-19,744.26,31.351517,28.612265,10.578533,85.85833468527842,743.7742463413041,1.0714993970264113,647.7567536586959,24.00437317065204,2.2281148363995045,4.858305447384911,693.5924422328986,9364700,99.75409836065573,27.077499999999986,78.41802484262782,25.350803259086028,7851317.3620597515,79.40999999999997,11.94,17,135.62,25.88,Yes
0,DE,2023-08-21,396.02,11.989511,14.9032955,5.188641,11.44627590196093,448.02807755066453,-0.22658792615132914,397.1519224493354,12.719038775332278,-2.8327612358472987,-5.407653340517302,418.78309364538705,-5830600,1.9113969274740852,-8.690411764705914,-1.9284020978946788,-6.388087383555997,-213804719.7852223,2023-12-15,385.93,11.989511,14.9032955,5.188641,72.6378804205936,386.35231660503496,0.9292814096450408,348.20568339496515,9.536658302517464,1.6736470463439599,2.704692246268564,368.6134140087648,-14669000,69.5695947646615,1.941588235294148,37.67540980350122,1.5865492461206887,-335538233.5589237,-10.089999999999975,-2.55,116,-10.089999999999975,-2.55,No
1,DE,2024-01-18,379.1,11.989511,14.9032955,5.188641,31.087682828103127,404.1023991237775,0.04893285779417549,378.4306008762225,6.417949561888738,-1.7585834683123445,-2.6090118123098587,391.69746084156844,-14853400,12.384716732542808,2.5611176470587793,16.325021642925346,5.259519141261455,-354729917.4131021,2024-03-20,390.77,11.989511,14.9032955,5.188641,88.03483791882547,391.7890620546208,1.0331838960719981,350.58993794537923,10.299781027310397,2.0787335131911036,3.3378221518948346,376.3425784737388,-9820900,92.0789163722026,10.5088823529411,46.58837583951339,13.15211286556294,-380004411.1479039,11.669999999999959,3.08,62,1.579999999999984,0.4,Yes
0,DAL,2023-08-04,44.47,6.599721,6.3093333,2.7240803,30.054234326449702,49.50626796956158,0.10383259291575789,43.698732030438435,1.4518839847807843,-1.5445448971865305,-0.6383943618551668,46.482839772471316,110053800,6.692913385826701,-1.2254411764705821,33.43559364138802,4.097575500718089,-367711148.65442526,2023-11-15,35.51,6.599721,6.3093333,2.7240803,79.76487375029815,35.52594144550414,1.040617908334006,29.805058554495847,1.4302207227520731,2.107716628660935,0.6155634811981769,33.051549222647104,7296500,86.68941979522182,0.6161470588235218,50.85930110453506,-3.3103613181369145,-712184950.4382871,-8.96,-20.15,103,-8.96,-20.15,No
1,DAL,2024-01-16,38.14,6.599721,6.3093333,2.7240803,25.095650296150197,43.17433404678614,-0.11321561489539907,37.89566595321385,1.3196670233930714,-2.3907545949644122,-0.4161445840180603,39.84811595770999,44200400,16.82847896440128,0.7004411764705907,42.14403514660872,7.57313079985645,-793678442.1744448,2024-02-23,41.97,6.599721,6.3093333,2.7240803,67.46431112073589,41.73610817502542,1.007515358683513,38.71689182497458,0.754804087512709,1.9786591311680604,0.16696092627617692,40.51681946551959,107302700,80.46647230320694,1.0772941176470567,54.07972271425679,12.446902661403254,-817266253.7867656,3.8299999999999983,10.04,38,-5.130000000000003,-11.54,Yes
0,DVN,2023-09-22,46.82,9.270548,9.790235,2.8535287,20.030609555822593,52.47225830205035,-0.012663965344803081,45.34774169794966,1.7811291510251743,-1.9987320952840244,-0.5351042842888595,49.689908500563845,-35102200,-9.090909090909067,-2.182088235294117,-17.820967251880372,-14.161466513701724,-3496539564.8826447,2024-02-22,43.69,9.270548,9.790235,2.8535287,72.00004964520055,43.912015019995565,0.9193766882235086,40.053984980004444,0.9645075099977807,1.6350313332486408,0.3585106280684713,42.206891575455195,-133054200,74.27884615384617,0.8404411764705912,28.904351875623377,3.385420936041185,-5093425706.264904,-3.1300000000000026,-6.69,153,-3.1300000000000026,-6.69,No
0,DXCM,2023-08-02,120.83,107.213745,62.98206,26.169182,34.57508902900011,139.42126546930248,0.10529076357275689,121.7757345306975,4.411382734651246,-1.5388599013811668,-1.3848223677366784,130.67769568829166,-1184500,17.548454688318518,-1.370294117647063,35.869933817976005,-2.715667740132966,-372641.0877709645,2023-11-06,97.78,107.213745,62.98206,26.169182,64.03459892530233,97.92003995494645,0.8845477642800714,73.31696004505355,6.150769977473228,1.4992431896775713,2.026602775482119,88.233667593722,-50030400,76.93584070796459,6.100500000000011,55.29785763615694,4.690604838156462,-59162005.36088747,-23.049999999999997,-19.08,96,-23.049999999999997,-19.08,No
0,FANG,2023-10-05,143.38,11.85978,10.333334,2.209501,23.150911731967923,154.632702585803,-0.0824625029266866,140.62829741419702,3.501101292901489,-2.2708568918356367,-1.274055157882803,150.41213358986744,19074500,-21.51898734177221,-2.804294117647032,-10.093096715819076,-4.827645604817806,-945787506.2196783,2023-10-13,165.75,11.85978,10.333334,2.209501,81.45456857073125,158.30317404778742,1.1187486479177862,138.6408259522126,4.9155870238937025,2.4123263289533066,1.2330398472879918,153.10589437938054,33181300,68.31683168316832,5.419676470588286,21.038857906931263,15.16510921999537,-1002437209.8863559,22.370000000000005,15.6,8,22.370000000000005,15.6,Yes
1,FANG,2023-12-06,148.74,11.85978,10.333334,2.209501,11.71196135152033,155.6259501993965,-0.3332246605871488,146.79604980060347,2.207475099698258,-3.248507763906466,-0.6744287873725061,152.08919965173703,14106600,-13.248204309656796,-5.45129411764708,-7.557842487004758,-13.621754666732361,-1206302483.632739,2024-02-13,167.31,11.85978,10.333334,2.209501,78.70067876630499,160.421039628703,1.1502619467344204,142.266960371297,4.538519814351503,2.5351877860302046,1.2915315191827632,156.38877299962604,17680700,68.66083755177172,3.0742647058823707,25.361465931016134,11.009921664497195,-1351303804.2128997,18.569999999999993,12.48,69,40.94,28.55,Yes
0,DLR,2023-09-22,124.4,48.46512,115.77779,2.4724169,26.051190039646997,130.2974444976928,-0.06818623236678135,121.56955550230724,2.1819722488463884,-2.2151977425723417,-0.9989937842905581,127.84974176203924,50547100,-19.247311827957063,0.8700882352941193,-5.68756939809297,9.588643317767634,-739517418.0039613,2023-11-03,132.62,48.46512,115.77779,2.4724169,84.76234666319758,128.77559616548663,1.1219246033874188,111.3104038345134,4.366298082743308,2.4247084828776204,1.5135249943021116,121.44810107877952,67387200,76.84162062615101,5.429647058823534,28.692961087413117,12.022238033879166,-816046599.153474,8.219999999999999,6.61,42,8.219999999999999,6.61,Yes
1,DLR,2024-01-08,130.47,48.46512,115.77779,2.4724169,50.47495757744117,135.75136681777153,0.4616107380875415,129.83163318222844,1.4799334088857656,-0.14966889636389658,-0.47996752021046396,133.5334265255647,71727500,39.84496124031004,-2.3117058823529817,10.301943653011461,2.190770782600705,-943555971.1296427,2024-01-29,142.83,48.46512,115.77779,2.4724169,76.99927098114902,143.40495999966,1.1004542312609786,127.86204000033997,3.88572999983001,2.341001562228446,0.898818216651027,138.47730869951909,79716500,89.97252747252743,5.806970588235288,37.04256536107126,19.745116433376985,-959301057.593281,12.360000000000014,9.47,21,20.580000000000013,16.54,Yes
0,DFS,2023-07-21,101.81,11.131438,9.353731,2.276219,24.829573499847854,123.63323728248525,-0.11793972049866311,104.78776271751474,4.711368641242626,-2.4091725492756804,-1.7923595285660603,111.0757691282124,29501800,8.523521192361427,-1.3579411764705753,9.802667367268318,3.4028445509706073,-335439446.58180714,2023-10-18,92.17,11.131438,9.353731,2.276219,61.11362928607407,91.934013578536,0.8544504586189444,83.30098642146402,2.1582567892679934,1.3819022902328268,0.6874622479316947,89.40827650147848,11014100,64.76323119777153,1.6995882352941152,16.140745132366277,2.857963656308221,-604934750.2197627,-9.64,-9.47,89,-9.64,-9.47,No
