Date,Open,High,Low,Close,Adj Close,Volume
1994-06-07,19.125,19.625,19.125,19.375,5.717578887939453,1595400
1994-06-08,19.375,19.375,19.125,19.25,5.680688381195068,162400
1994-06-09,19.25,19.25,19.125,19.25,5.680688381195068,76200
1994-06-10,19.25,19.25,19.0,19.125,5.643801212310791,110500
1994-06-13,19.125,19.125,19.0,19.125,5.643801212310791,51200
1994-06-14,19.125,19.25,19.125,19.25,5.680688381195068,28100
1994-06-15,19.25,19.5,19.125,19.25,5.680688381195068,96700
1994-06-16,19.25,19.25,19.125,19.125,5.643801212310791,19800
1994-06-17,19.125,19.25,19.0,19.0,5.60691499710083,56000
1994-06-20,19.0,19.125,19.0,19.125,5.643801212310791,43500
1994-06-21,19.125,19.125,19.0,19.0,5.60691499710083,34700
1994-06-22,19.0,19.125,19.0,19.0,5.60691499710083,29500
1994-06-23,19.0,19.125,18.75,18.75,5.533137321472168,67900
1994-06-24,18.625,18.625,18.125,18.375,5.422475814819336,72500
1994-06-27,18.375,18.375,17.25,17.875,5.274925708770752,70100
1994-06-28,17.875,18.125,17.5,17.625,5.201151371002197,64700
1994-06-29,17.75,18.125,17.75,17.875,5.274925708770752,25100
1994-06-30,17.875,18.0,17.625,17.625,5.201151371002197,26100
1994-07-01,17.625,17.75,17.375,17.75,5.238038063049316,25500
1994-07-05,17.75,17.875,17.75,17.875,5.274925708770752,2900
1994-07-06,17.875,17.875,17.5,17.625,5.201151371002197,33600
1994-07-07,17.625,17.875,17.625,17.625,5.201151371002197,30500
1994-07-08,17.625,17.875,17.625,17.625,5.201151371002197,30200
1994-07-11,17.625,17.875,17.5,17.75,5.238038063049316,29300
1994-07-12,17.75,17.875,17.625,17.75,5.238038063049316,11700
1994-07-13,17.75,17.875,17.625,17.75,5.238038063049316,37800
1994-07-14,17.75,17.875,17.625,17.875,5.274925708770752,24600
1994-07-15,17.875,18.0,17.875,18.0,5.311812877655029,15000
1994-07-18,18.0,18.0,17.875,18.0,5.311812877655029,22900
1994-07-19,18.0,18.5,18.0,18.5,5.459367275238037,25700
1994-07-20,18.5,18.5,18.125,18.25,5.38559103012085,15900
1994-07-21,18.25,18.25,18.0,18.25,5.38559103012085,16000
1994-07-22,18.25,18.5,18.25,18.375,5.422475814819336,18800
1994-07-25,18.375,18.5,18.25,18.5,5.459367275238037,20100
1994-07-26,18.5,18.625,18.375,18.5,5.459367275238037,14200
1994-07-27,18.375,18.375,18.125,18.25,5.38559103012085,10100
1994-07-28,18.125,18.125,17.875,17.875,5.274925708770752,9200
1994-07-29,17.875,17.875,17.625,17.75,5.238038063049316,71400
1994-08-01,17.75,17.75,17.625,17.625,5.201151371002197,23500
1994-08-02,17.625,18.125,17.625,18.125,5.348701477050781,36700
1994-08-03,18.125,18.375,17.875,18.375,5.422475814819336,16300
1994-08-04,18.375,18.375,17.875,18.0,5.311812877655029,19800
1994-08-05,18.0,18.0,17.875,18.0,5.311812877655029,9100
1994-08-08,18.0,18.125,17.875,18.0,5.311812877655029,20100
1994-08-09,17.875,17.875,17.75,17.75,5.238038063049316,26700
1994-08-10,17.75,18.125,17.75,18.125,5.348701477050781,52600
1994-08-11,18.125,18.25,17.875,17.875,5.274925708770752,15800
1994-08-12,17.875,18.125,17.875,18.0,5.311812877655029,6100
1994-08-15,18.0,18.0,17.875,17.875,5.274925708770752,14400
1994-08-16,17.875,18.125,17.875,18.125,5.348701477050781,16800
1994-08-17,18.125,18.125,18.0,18.125,5.348701477050781,14500
1994-08-18,18.0,18.0,17.875,18.0,5.311812877655029,11500
1994-08-19,18.0,18.125,17.875,18.0,5.311812877655029,10300
1994-08-22,18.0,18.125,18.0,18.125,5.348701477050781,6500
1994-08-23,18.125,18.125,18.0,18.125,5.348701477050781,9600
1994-08-24,18.125,18.125,18.0,18.125,5.348701477050781,18300
1994-08-25,18.125,18.125,17.75,17.75,5.238038063049316,12800
1994-08-26,17.75,18.0,17.75,18.0,5.311812877655029,13400
1994-08-29,18.0,18.125,17.875,18.125,5.348701477050781,11900
1994-08-30,18.125,18.25,18.0,18.25,5.38559103012085,39400
1994-08-31,18.25,18.5,18.25,18.375,5.422475814819336,23900
1994-09-01,18.375,18.5,18.25,18.5,5.459367275238037,31400
1994-09-02,18.5,19.0,18.375,19.0,5.60691499710083,27800
1994-09-06,18.875,18.875,18.625,18.75,5.533137321472168,8800
1994-09-07,18.75,18.875,18.625,18.75,5.533137321472168,10800
1994-09-08,18.75,18.875,18.625,18.625,5.496249675750732,7100
1994-09-09,18.625,18.75,18.25,18.625,5.496249675750732,17800
1994-09-12,18.625,18.75,18.625,18.75,5.533137321472168,9300
1994-09-13,18.75,18.75,18.5,18.5,5.459367275238037,11400
1994-09-14,18.5,18.625,18.375,18.375,5.422475814819336,7800
1994-09-15,18.375,18.625,18.25,18.625,5.496249675750732,8700
1994-09-16,18.625,18.625,18.25,18.25,5.38559103012085,10700
1994-09-19,18.25,18.5,18.125,18.5,5.459367275238037,7200
1994-09-20,18.5,18.75,18.5,18.625,5.496249675750732,11700
1994-09-21,18.625,18.625,18.125,18.375,5.422475814819336,12800
1994-09-22,18.375,18.375,17.875,18.0,5.311812877655029,20400
1994-09-23,18.0,18.0,17.625,17.875,5.274925708770752,5500
1994-09-26,17.875,18.0,17.125,18.0,5.311812877655029,18000
1994-09-27,18.0,18.125,17.875,18.0,5.311812877655029,5300
1994-09-28,18.0,18.0,17.375,17.375,5.127376079559326,9200
1994-09-29,17.5,17.875,17.5,17.875,5.274925708770752,6300
1994-09-30,17.875,18.0,17.75,18.0,5.311812877655029,6400
1994-10-03,18.0,18.0,17.75,17.75,5.238038063049316,5900
1994-10-04,17.75,18.0,17.75,17.75,5.238038063049316,5500
1994-10-05,17.75,17.75,16.875,17.0,5.016711235046387,15300
1994-10-06,17.0,17.125,16.75,16.75,4.942937850952148,35900
1994-10-07,16.875,17.0,16.875,17.0,5.016711235046387,36500
1994-10-10,17.0,17.375,17.0,17.0,5.016711235046387,23700
1994-10-11,17.0,17.0,16.5,16.75,4.942937850952148,32900
1994-10-12,16.75,17.0,16.75,17.0,5.016711235046387,12700
1994-10-13,17.0,17.0,16.75,16.75,4.942937850952148,6400
1994-10-14,16.75,16.75,16.5,16.625,4.90604829788208,10200
1994-10-17,16.75,16.875,16.75,16.875,4.979827880859375,8100
1994-10-18,16.875,17.25,16.875,16.875,4.979827880859375,24700
1994-10-19,16.875,16.875,16.625,16.75,4.942937850952148,9200
1994-10-20,16.75,17.0,16.5,16.875,4.979827880859375,20700
1994-10-21,16.875,17.125,16.875,17.125,5.053600311279297,5000
1994-10-24,17.125,17.25,17.125,17.125,5.053600311279297,4900
1994-10-25,17.125,17.125,16.625,16.875,4.979827880859375,12000
1994-10-26,16.875,16.875,16.5,16.625,4.90604829788208,9600
1994-10-27,16.625,16.625,16.5,16.625,4.90604829788208,43100
1994-10-28,16.75,17.25,16.75,17.25,5.090489387512207,7600
1994-10-31,17.25,17.625,17.125,17.625,5.201151371002197,18400
1994-11-01,17.5,17.5,17.0,17.25,5.090489387512207,11200
1994-11-02,17.25,17.5,17.25,17.5,5.164263725280762,12900
1994-11-03,17.5,17.5,17.375,17.375,5.127376079559326,16800
1994-11-04,17.25,17.375,17.25,17.375,5.127376079559326,56300
1994-11-07,17.25,17.25,17.125,17.25,5.090489387512207,3300
1994-11-08,17.125,17.375,17.0,17.125,5.053600311279297,16900
1994-11-09,17.25,17.375,17.0,17.125,5.053600311279297,12200
1994-11-10,17.25,17.25,16.75,16.875,4.979827880859375,5600
1994-11-11,16.75,16.75,16.5,16.625,4.90604829788208,8900
1994-11-14,16.75,16.875,16.625,16.625,4.90604829788208,10800
1994-11-15,16.875,16.875,16.5,16.5,4.869161128997803,10800
1994-11-16,16.5,16.5,15.75,15.875,4.684722900390625,14500
1994-11-17,16.0,16.375,16.0,16.25,4.7953877449035645,17400
1994-11-18,16.375,16.625,16.25,16.625,4.90604829788208,10900
1994-11-21,16.5,16.625,16.375,16.375,4.832277774810791,5800
1994-11-22,16.5,16.625,16.375,16.5,4.869161128997803,2300
1994-11-23,16.375,17.25,16.375,17.0,5.016711235046387,17100
1994-11-25,16.875,17.0,16.75,16.875,4.979827880859375,3600
1994-11-28,17.0,17.0,16.75,17.0,5.016711235046387,8300
1994-11-29,17.25,17.25,16.875,16.875,4.979827880859375,6900
1994-11-30,16.875,17.0,16.875,17.0,5.016711235046387,5600
1994-12-01,17.0,17.125,16.625,16.625,4.90604829788208,13800
1994-12-02,16.5,16.5,16.375,16.5,4.869161128997803,4200
1994-12-05,16.375,16.375,16.25,16.25,4.7953877449035645,5800
1994-12-06,16.25,16.5,16.0,16.125,4.758501052856445,8100
1994-12-07,16.25,16.5,16.125,16.125,4.758501052856445,11900
1994-12-08,16.0,16.0,15.375,15.625,4.6109466552734375,17300
1994-12-09,15.625,15.75,15.5,15.75,4.647837162017822,8400
1994-12-12,15.625,16.0,15.625,15.75,4.647837162017822,5800
1994-12-13,15.875,15.875,15.5,15.75,4.647837162017822,9600
1994-12-14,15.75,16.0,15.75,15.75,4.647837162017822,20700
1994-12-15,15.875,16.5,15.875,16.5,4.869161128997803,8900
1994-12-16,16.625,17.0,16.125,16.25,4.7953877449035645,26300
1994-12-19,16.375,16.5,15.625,16.125,4.758501052856445,23000
1994-12-20,16.25,16.25,16.0,16.0,4.721612930297852,6200
1994-12-21,16.0,16.0,15.5,15.75,4.647837162017822,20600
1994-12-22,15.5,15.75,15.5,15.625,4.6109466552734375,37100
1994-12-23,15.5,15.5,15.125,15.375,4.537171363830566,28000
1994-12-27,15.25,15.375,15.0,15.125,4.463399887084961,13900
1994-12-28,15.25,15.25,14.625,14.875,4.389626979827881,23400
1994-12-29,15.0,15.375,15.0,15.125,4.463399887084961,17100
1994-12-30,15.125,15.25,14.75,15.125,4.463399887084961,33000
1995-01-03,15.25,16.0,15.25,16.0,4.721612930297852,10700
1995-01-04,16.125,16.375,16.0,16.25,4.7953877449035645,7000
1995-01-05,16.125,16.5,16.125,16.375,4.832277774810791,13200
1995-01-06,16.375,16.625,16.375,16.625,4.90604829788208,7200
1995-01-09,16.75,16.75,16.5,16.5,4.869161128997803,3300
1995-01-10,16.625,16.625,16.25,16.5,4.869161128997803,7300
1995-01-11,16.625,16.625,16.375,16.375,4.832277774810791,8300
1995-01-12,16.5,16.5,16.375,16.375,4.832277774810791,6100
1995-01-13,16.5,16.625,16.375,16.5,4.869161128997803,10800
1995-01-16,16.375,16.5,16.375,16.375,4.832277774810791,2200
1995-01-17,16.75,16.75,16.25,16.5,4.869161128997803,17000
1995-01-18,16.5,16.5,16.125,16.5,4.869161128997803,25100
1995-01-19,16.125,16.125,15.75,16.125,4.758501052856445,39100
1995-01-20,16.25,16.375,16.25,16.25,4.7953877449035645,4000
1995-01-23,16.125,16.125,15.875,16.0,4.721612930297852,6000
1995-01-24,15.875,16.125,15.75,16.125,4.758501052856445,6900
1995-01-25,16.25,16.375,16.125,16.375,4.832277774810791,5200
1995-01-26,16.5,16.5,16.25,16.25,4.7953877449035645,3000
1995-01-27,16.625,16.625,16.5,16.5,4.869161128997803,2700
1995-01-30,16.5,16.625,16.5,16.625,4.90604829788208,4500
1995-01-31,16.5,16.5,16.25,16.5,4.869161128997803,3800
1995-02-01,16.625,16.625,16.375,16.375,4.832277774810791,12900
1995-02-02,16.5,16.5,16.375,16.5,4.869161128997803,5100
1995-02-03,16.5,16.5,16.0,16.0,4.721612930297852,35300
1995-02-06,16.0,16.125,16.0,16.125,4.758501052856445,13200
1995-02-07,16.0,16.25,16.0,16.0,4.721612930297852,14700
1995-02-08,16.0,16.0,15.625,15.75,4.647837162017822,22400
1995-02-09,15.75,16.0,15.75,16.0,4.721612930297852,19900
